date_time,ms_played,minutes_played,country,episode_name,show_name,album_name,track_name,artist_name,skipped,type
2021-12-03 06:58:53+00:00,1076763,17.94605,NZ,#014梳妝台上的戰鬥，改變歐洲的愛情專家：情婦列傳｜紅妝法蘭西番外篇,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-03 20:41:46+00:00,425685,7.09475,NZ,#014梳妝台上的戰鬥，改變歐洲的愛情專家：情婦列傳｜紅妝法蘭西番外篇,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-03 20:59:50+00:00,709982,11.83303333,NZ,吃史EP40 武士們！來一盤握壽司吧~（日本史）,吃史 Eat History,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-03 21:10:04+00:00,613773,10.22955,NZ,吃史EP41 罷工就是要配三明治啊~（美國史）,吃史 Eat History,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-03 21:10:58+00:00,53911,0.898516667,NZ,吃史EP42 鎖國之前吃塊長崎蛋糕壓壓驚~（日本史）,吃史 Eat History,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-03 21:22:10+00:00,671137,11.18561667,NZ,吃史EP43 愛在印度Petha時（印度史）,吃史 Eat History,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-03 21:22:15+00:00,3147,0.05245,NZ,吃史EP44 大美援時代下的牛肉麵（台灣史）,吃史 Eat History,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-03 21:43:12+00:00,1251881,20.86468333,NZ,吃史EP80 腸子裡的掃地機器人：康普茶,吃史 Eat History,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-03 21:43:50+00:00,25391,0.423183333,NZ,吃史EP01 蚵仔煎救了鄭成功大軍 ？！,吃史 Eat History,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-03 21:49:44+00:00,353462,5.891033333,NZ,吃史EP02 一場戰爭讓美乃滋爆紅 ？！,吃史 Eat History,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-03 22:03:39+00:00,467325,7.78875,NZ,吃史EP03 松露巧克力最早的成分竟然沒有松露 ？！,吃史 Eat History,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-03 22:06:12+00:00,41344,0.689066667,NZ,吃史EP03 松露巧克力最早的成分竟然沒有松露 ？！,吃史 Eat History,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-03 22:20:30+00:00,19874,0.331233333,NZ,吃史EP03 松露巧克力最早的成分竟然沒有松露 ？！,吃史 Eat History,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-03 22:27:03+00:00,391776,6.5296,NZ,吃史EP04 檸檬水拯救巴黎免於瘟疫 ？！,吃史 Eat History,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-03 22:32:17+00:00,313457,5.224283333,NZ,吃史EP05 月底限定食物：土 (〒︿〒),吃史 Eat History,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-03 22:47:27+00:00,703962,11.7327,NZ,吃史EP06 瑪格麗特披薩是一面國旗?!,吃史 Eat History,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-03 22:55:39+00:00,490327,8.172116667,NZ,吃史EP07 外太空到底可以吃甚麼呢？（冷戰史）,吃史 Eat History,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-03 23:03:13+00:00,453983,7.566383333,NZ,吃史EP08 米其林星星是輪胎壓出來的？！（世界史）,吃史 Eat History,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-03 23:11:24+00:00,435720,7.262,NZ,吃史EP09 血腥瑪麗的由來跟英國八點檔有關？！（英國史）,吃史 Eat History,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-03 23:12:32+00:00,66880,1.114666667,NZ,吃史EP10 麵包點燃法國大革命？！（法國史）,吃史 Eat History,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-03 23:13:22+00:00,49720,0.828666667,NZ,吃史EP11 拿破崙用罐頭打贏世紀帝國真人版？！（法國史）,吃史 Eat History,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-03 23:19:40+00:00,377736,6.2956,NZ,吃史EP12 可頌曾經是土耳其的恥辱？！（歐洲史）,吃史 Eat History,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-04 02:25:25+00:00,180522,3.0087,NZ,吃史EP13 義大利麵的神秘身世？！（義大利史）,吃史 Eat History,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-04 02:30:23+00:00,167384,2.789733333,NZ,吃史EP13 義大利麵的神秘身世？！（義大利史）,吃史 Eat History,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-04 02:30:47+00:00,23023,0.383716667,NZ,吃史EP14 火雞與暗黑感恩節的秘密 ？（美國史）,吃史 Eat History,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-04 02:37:13+00:00,385488,6.4248,NZ,吃史EP15 為了甜點開打 ！甘阿捏 ？！（墨西哥史）,吃史 Eat History,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-04 02:44:43+00:00,449800,7.496666667,NZ,吃史EP16 跟著烘蛋了解西班牙內戰～（西班牙史）,吃史 Eat History,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-04 02:54:35+00:00,590760,9.846,NZ,吃史EP17 酒之呼吸の奧義  禁酒令！！！（美國史）,吃史 Eat History,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-04 03:02:05+00:00,450336,7.5056,NZ,吃史EP18 糖做的海嘯來了！！！（美國史）,吃史 Eat History,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-04 03:23:27+00:00,548543,9.142383333,NZ,吃史EP19  經濟大蕭條主題餐廳～（美國史）,吃史 Eat History,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-04 03:31:54+00:00,505991,8.433183333,NZ,吃史EP20  悲情女王與她的馬卡龍~（法國史）,吃史 Eat History,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-04 03:45:06+00:00,371184,6.1864,NZ,吃史EP21 老哀啦~今仔日呷菜喔！（世界史）,吃史 Eat History,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-05 02:29:33+00:00,1299562,21.65936667,NZ,#014梳妝台上的戰鬥，改變歐洲的愛情專家：情婦列傳｜紅妝法蘭西番外篇,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-05 03:01:38+00:00,1919528,31.99213333,NZ,死囚／殺人該償命還是教誨？黃明鎮輔導陳進興等200死刑犯：槍決不會終結家屬痛苦｜王鴻偉．下,我在案發現場,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-05 06:13:58+00:00,1990357,33.17261667,NZ,S3E11｜開箱古代百科全書：永樂大典 ft.知名Youtuber啾啾鞋,宮說宮有理－國立故宮博物院 National Palace Museum,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-05 06:21:09+00:00,379968,6.3328,NZ,EP78｜質感人生背後的執著，林志玲：「寧願傻，也不願失去愛與被愛的機會」,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-05 19:00:04+00:00,1586808,26.4468,NZ,EP115 | 當醫生的目的就是能正大光明殺人！台美醫師殺人案,阿善師鑑識實錄,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-05 19:28:10+00:00,1679269,27.98781667,NZ,【政壇詐騙怎樣引爆法國大革命？】----財富、八卦、權勢交織下，震撼法國的「鑽石項鍊事件」到底是什麼？,海獅說---生活裡的小世界史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-06 00:30:16+00:00,1008170,16.80283333,NZ,#047穿越時空的邪靈！比女巫更毒的真相：神話墜落｜獵巫紀實01,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-06 02:39:56+00:00,86262,1.4377,NZ,#047穿越時空的邪靈！比女巫更毒的真相：神話墜落｜獵巫紀實01,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-06 05:31:31+00:00,1108357,18.47261667,NZ,EP78｜質感人生背後的執著，林志玲：「寧願傻，也不願失去愛與被愛的機會」,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-06 05:31:39+00:00,6342,0.1057,NZ,EP79｜【心情Studio】面對喜歡的人，如何好好把握時機？,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-06 05:31:54+00:00,16594,0.276566667,NZ,#016大戰吧！男子漢的情和義！最強悍的軟弱：路易十三＆紅衣主教黎塞留｜紅妝法蘭西3,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-06 06:24:18+00:00,3119184,51.9864,NZ,#017戀愛帶娃兩不誤！最緋聞纏身卻出軌有理的王后：奧地利的安妮｜紅妝法蘭西4,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-06 07:02:38+00:00,2299502,38.32503333,NZ,#018女追男也要勇敢衝！戀愛鬥士兼護爸小棉襖：大郡主｜紅妝法蘭西5,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-06 07:52:08+00:00,2807704,46.79506667,NZ,#019高跟鞋與緞帶的權力遊戲！時尚大帝：太陽王與凡爾賽｜紅妝法蘭西6,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-06 08:38:02+00:00,2699904,44.9984,NZ,#020以黃金和鮮血綻放的光芒：太陽王的霸業巔峰｜紅妝法蘭西7,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-06 08:50:21+00:00,739045,12.31741667,NZ,#021愛慾、宮鬥、黑魔法，大帝的黃昏：太陽王和他的女人們｜紅妝法蘭西8,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-06 08:50:44+00:00,21302,0.355033333,NZ,#022用一生的慾填補童年孤寂：路易十五的小頭政治｜紅妝法蘭西9,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-06 18:46:41+00:00,429802,7.163366667,NZ,#021愛慾、宮鬥、黑魔法，大帝的黃昏：太陽王和他的女人們｜紅妝法蘭西8,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-06 20:23:56+00:00,2391158,39.85263333,NZ,#048鮮血造就的巫術罪惡，筆桿之下的慢性屠殺：恐慌起源｜獵巫紀實02,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-06 22:18:04+00:00,7445,0.124083333,NZ,#048鮮血造就的巫術罪惡，筆桿之下的慢性屠殺：恐慌起源｜獵巫紀實02,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-06 23:11:19+00:00,3195350,53.25583333,NZ,死囚／史上最惡殺人魔！除夕夜燒死父母共6至親，槍決前揚言輪迴追殺｜翁仁賢．上,我在案發現場,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-07 03:44:56+00:00,1676455,27.94091667,NZ,#048鮮血造就的巫術罪惡，筆桿之下的慢性屠殺：恐慌起源｜獵巫紀實02,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-07 03:45:38+00:00,15809,0.263483333,NZ,#001轟動世界的離婚！歷史名渣男的頭號受害者：阿拉貢的凱瑟琳｜亨利VIII系列一,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-07 03:45:56+00:00,16693,0.278216667,NZ,#002國家級小三！風光扶正卻下場悽慘的無頭王后：安妮博林｜亨利VIII系列二,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-07 04:35:59+00:00,2866758,47.7793,NZ,#013是受暴少女或妖艷蕩婦？牢籠中的自由靈魂：瑪戈王后｜紅妝法蘭西1,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-07 04:43:52+00:00,471539,7.858983333,NZ,#014梳妝台上的戰鬥，改變歐洲的愛情專家：情婦列傳｜紅妝法蘭西番外篇,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-07 05:29:27+00:00,2735743,45.59571667,NZ,#015娶錯老婆毀全家！投胎時最不想遇到的毒媽：瑪麗．德．麥地奇｜紅妝法蘭西2,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-07 06:23:09+00:00,3186594,53.1099,NZ,#016大戰吧！男子漢的情和義！最強悍的軟弱：路易十三＆紅衣主教黎塞留｜紅妝法蘭西3,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-07 07:15:08+00:00,3119184,51.9864,NZ,#017戀愛帶娃兩不誤！最緋聞纏身卻出軌有理的王后：奧地利的安妮｜紅妝法蘭西4,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-07 07:53:36+00:00,2299502,38.32503333,NZ,#018女追男也要勇敢衝！戀愛鬥士兼護爸小棉襖：大郡主｜紅妝法蘭西5,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-07 08:40:25+00:00,2807704,46.79506667,NZ,#019高跟鞋與緞帶的權力遊戲！時尚大帝：太陽王與凡爾賽｜紅妝法蘭西6,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-07 10:49:06+00:00,2099155,34.98591667,NZ,#020以黃金和鮮血綻放的光芒：太陽王的霸業巔峰｜紅妝法蘭西7,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-07 18:57:59+00:00,600743,10.01238333,NZ,#020以黃金和鮮血綻放的光芒：太陽王的霸業巔峰｜紅妝法蘭西7,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-07 19:15:52+00:00,1072045,17.86741667,NZ,#021愛慾、宮鬥、黑魔法，大帝的黃昏：太陽王和他的女人們｜紅妝法蘭西8,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-07 23:19:12+00:00,1788951,29.81585,NZ,#022用一生的慾填補童年孤寂：路易十五的小頭政治｜紅妝法蘭西9,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-08 00:22:36+00:00,319978,5.332966667,NZ,EP25 法蘭西 X 哈布斯堡：太陽依舊升起｜ 路易十三 X 黎塞留 X 三十年戰爭,己歷歷人：外國史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-08 01:21:41+00:00,2309738,38.49563333,NZ,死囚／史上最惡殺人魔！除夕夜燒死父母共6至親，槍決前揚言輪迴追殺｜翁仁賢．上,我在案發現場,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-08 02:20:38+00:00,190421,3.173683333,NZ,#022用一生的慾填補童年孤寂：路易十五的小頭政治｜紅妝法蘭西9,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-08 03:51:52+00:00,280896,4.6816,NZ,#022用一生的慾填補童年孤寂：路易十五的小頭政治｜紅妝法蘭西9,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-08 07:08:48+00:00,138517,2.308616667,NZ,死囚／史上最惡殺人魔！除夕夜燒死父母共6至親，槍決前揚言輪迴追殺｜翁仁賢．上,我在案發現場,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-08 07:44:53+00:00,2166697,36.11161667,NZ,#022用一生的慾填補童年孤寂：路易十五的小頭政治｜紅妝法蘭西9,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-08 10:03:52+00:00,500108,8.335133333,NZ,#023載入史冊的媽媽桑！不計代價的霸王級情婦：龐巴度夫人｜紅妝法蘭西10,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-08 10:43:20+00:00,556586,9.276433333,NZ,#023載入史冊的媽媽桑！不計代價的霸王級情婦：龐巴度夫人｜紅妝法蘭西10,時間的女兒：八卦歷史,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-08 11:01:34+00:00,849770,14.16283333,NZ,Episode 9: Avalanche,The Crown: The Official Podcast,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-08 11:27:28+00:00,1554900,25.915,NZ,Episode 9: Avalanche,The Crown: The Official Podcast,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-08 12:10:46+00:00,2597682,43.2947,NZ,Episode 10: War,The Crown: The Official Podcast,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-08 12:45:39+00:00,2091743,34.86238333,NZ,Bonus Episode: Season 4 Cast and Creatives in Conversation,The Crown: The Official Podcast,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-08 18:36:32+00:00,17514,0.2919,NZ,Coming Soon...,The Crown: The Official Podcast,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-08 18:38:14+00:00,101994,1.6999,NZ,Episode 7: The Hereditary Principle,The Crown: The Official Podcast,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-08 20:48:07+00:00,9706,0.161766667,NZ,Episode 1: Olding,The Crown: The Official Podcast,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-08 20:58:47+00:00,639040,10.65066667,NZ,Episode 1: Olding,The Crown: The Official Podcast,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-08 21:02:44+00:00,171221,2.853683333,NZ,醬料碎碎念Ep4 |醫學生的小圈圈：糖尿病、性健康、異國戀情,醬料心聲｜台北女生的學醫週記,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-08 21:34:59+00:00,1935627,32.26045,NZ,S1 EP4. 兄妹亂倫、家庭暴力、性侵、謀殺｜恐怖之家 Family Urbanz,犯罪閣樓 DACH Crime,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-12-08 21:43:29+00:00,508288,8.471466667,NZ,S1 EP5. 瑞士邪教、集體自殺、末日說｜太陽聖殿教 Sonnentempler,犯罪閣樓 DACH Crime,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
